Application,Channel,Clicks,Contact,Conversions,Date,Download,Free Trial,Impressions,Market,Other Activity,Other Dynamic Floodlight,Product,Publisher,Purchase,Social Platform Conversions,Solution,Spend,Spend Local
0,SEARCH,32,0,2,2018-12-02,0,2,436,WA,14,0,Brand,Google AdWords,0,0,Brand,16.2,270.1
0,SEARCH,58,0,3,2018-12-03,0,3,583,WA,17,0,Brand,Google AdWords,0,0,Brand,35.1,584.99
0,SEARCH,51,0,0,2018-12-04,0,0,576,WA,15,0,Brand,Google AdWords,0,0,Brand,32.43,540.68
0,SEARCH,54,0,7,2018-12-05,0,7,611,WA,44,0,Brand,Google AdWords,0,0,Brand,33.26,554.57
0,SEARCH,42,0,3,2018-12-06,0,3,559,WA,21,0,Brand,Google AdWords,0,0,Brand,23.15,385.65
0,SEARCH,35,0,3,2018-12-07,0,3,585,WA,33,0,Brand,Google AdWords,0,0,Brand,17.94,298.94
0,SEARCH,31,0,9,2018-12-08,0,9,416,WA,2,0,Brand,Google AdWords,0,0,Brand,16.51,275.24
0,SEARCH,25,0,0,2018-12-09,0,0,416,WA,26,0,Brand,Google AdWords,0,0,Brand,19.5,324.91
0,SEARCH,55,0,6,2018-12-10,0,6,540,WA,16,0,Brand,Google AdWords,0,0,Brand,31.59,526.53
0,SEARCH,51,0,1,2018-12-11,0,1,578,WA,34,0,Brand,Google AdWords,0,0,Brand,30.62,510.25
0,SEARCH,32,0,2,2018-12-12,0,2,534,WA,15,0,Brand,Google AdWords,0,0,Brand,17.01,283.46
0,SEARCH,58,0,4,2018-12-13,0,4,546,WA,48,0,Brand,Google AdWords,0,0,Brand,31.93,532.12
0,SEARCH,36,0,4,2018-12-14,0,4,492,WA,35,0,Brand,Google AdWords,0,0,Brand,18.36,306.09
0,SEARCH,28,0,2,2018-12-15,0,2,342,WA,11,0,Brand,Google AdWords,0,0,Brand,15.49,258.13
0,SEARCH,24,0,0,2018-12-16,0,0,355,WA,21,0,Brand,Google AdWords,0,0,Brand,16,266.66
0,SEARCH,41,0,2,2018-12-17,0,2,484,WA,27,0,Brand,Google AdWords,0,0,Brand,21.46,357.63
0,SEARCH,44,0,2,2018-12-18,0,2,476,WA,37,0,Brand,Google AdWords,0,0,Brand,20.45,340.83
0,SEARCH,55,0,2,2018-12-19,0,2,455,WA,35,0,Brand,Google AdWords,0,0,Brand,30.7,511.67
0,SEARCH,34,0,8,2018-12-20,0,8,477,WA,69,0,Brand,Google AdWords,0,0,Brand,15.78,263.12
0,SEARCH,41,0,1,2018-12-21,0,1,470,WA,16,0,Brand,Google AdWords,0,0,Brand,26.06,434.18
0,SEARCH,28,0,0,2018-12-22,0,0,380,WA,10,0,Brand,Google AdWords,0,0,Brand,16.55,275.74
0,SEARCH,14,0,0,2018-12-23,0,0,387,WA,,0,Brand,Google AdWords,0,0,Brand,7.58,126.27
0,SEARCH,21,0,0,2018-12-24,0,0,366,WA,11,0,Brand,Google AdWords,0,0,Brand,12.75,212.38
0,SEARCH,16,0,0,2018-12-25,0,0,229,WA,1,0,Brand,Google AdWords,0,0,Brand,7.86,131.03
0,SEARCH,16,0,0,2018-12-26,0,0,250,WA,16,0,Brand,Google AdWords,0,0,Brand,13.55,225.94
0,SEARCH,39,0,0,2018-12-27,0,0,382,WA,47,0,Brand,Google AdWords,0,0,Brand,24.85,413.98
0,SEARCH,41,0,3,2018-12-28,0,3,420,WA,21,0,Brand,Google AdWords,0,0,Brand,27.46,457.67
0,SEARCH,44,0,0,2018-12-29,0,0,477,WA,6,0,Brand,Google AdWords,0,0,Brand,29.94,498.98
0,SEARCH,41,0,0,2018-12-30,0,0,376,WA,16,0,Brand,Google AdWords,0,0,Brand,21.2,353.34
0,SEARCH,33,0,5,2018-12-31,0,5,428,WA,15,0,Brand,Google AdWords,0,0,Brand,20.22,337.03
0,SEARCH,33,0,0,2018-12-01,0,0,585,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,12.66,211.25
0,SEARCH,42,0,0,2018-12-02,0,0,651,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,16.22,270.53
0,SEARCH,58,0,0,2018-12-03,0,0,881,WA,1,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,23.12,385.36
0,SEARCH,65,0,0,2018-12-04,0,0,903,WA,1,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,24.22,403.83
0,SEARCH,64,0,0,2018-12-05,0,0,960,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,26.45,440.61
0,SEARCH,53,0,0,2018-12-06,0,0,988,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,18.78,313.1
0,SEARCH,47,0,0,2018-12-07,0,0,730,WA,2,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,17.45,290.9
0,SEARCH,35,0,0,2018-12-08,0,0,606,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,14.41,239.93
0,SEARCH,42,0,0,2018-12-09,0,0,660,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,17.06,283.87
0,SEARCH,54,0,0,2018-12-10,0,0,902,WA,1,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,24.29,405
0,SEARCH,67,0,0,2018-12-11,0,0,1043,WA,5,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,27.7,461.57
0,SEARCH,63,0,0,2018-12-12,0,0,924,WA,2,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,23.21,386.89
0,SEARCH,46,0,0,2018-12-13,0,0,863,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,18.17,302.64
0,SEARCH,43,0,1,2018-12-14,0,1,742,WA,3,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,16.53,275.66
0,SEARCH,49,0,0,2018-12-15,0,0,621,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,19.76,329.3
0,SEARCH,18,0,0,2018-12-16,0,0,395,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,6.84,114.05
0,SEARCH,48,0,0,2018-12-17,0,0,771,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,21.51,358.35
0,SEARCH,52,0,0,2018-12-18,0,0,844,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,23.92,398.91
0,SEARCH,60,0,0,2018-12-19,0,0,815,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,19.73,329.03
0,SEARCH,61,0,0,2018-12-20,0,0,775,WA,2,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,23.09,384.32
0,SEARCH,38,0,0,2018-12-21,0,0,656,WA,1,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,11.97,199.47
0,SEARCH,19,0,1,2018-12-22,0,1,416,WA,0,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,7.83,130.49
0,SEARCH,18,0,0,2018-12-23,0,0,292,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,8.43,140.3
0,SEARCH,24,0,0,2018-12-24,0,0,384,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,9.02,150.3
0,SEARCH,13,0,0,2018-12-25,0,0,252,WA,1,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,6.81,113.56
0,SEARCH,12,0,0,2018-12-26,0,0,281,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,5.34,88.92
0,SEARCH,27,0,0,2018-12-27,0,0,455,WA,2,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,11.51,191.69
0,SEARCH,29,0,0,2018-12-28,0,0,428,WA,1,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,12.58,209.5
0,SEARCH,18,0,0,2018-12-29,0,0,307,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,6.58,109.85
0,SEARCH,12,0,0,2018-12-30,0,0,296,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,4.39,73.13
0,SEARCH,17,0,0,2018-12-31,0,0,407,WA,,0,Business Management Solution,Google AdWords,0,0,Business Management Solution,6.47,107.8
0,SEARCH,2,0,0,2018-12-01,0,0,87,WA,,0,Financials,Google AdWords,0,0,Financials,2.33,38.84
0,SEARCH,8,0,0,2018-12-02,0,0,111,WA,,0,Financials,Google AdWords,0,0,Financials,7.61,127.09
0,SEARCH,12,0,0,2018-12-03,0,0,129,WA,,0,Financials,Google AdWords,0,0,Financials,12.27,204.61
0,SEARCH,14,0,5,2018-12-04,0,5,191,WA,0,0,Financials,Google AdWords,0,0,Financials,13.45,224.27
0,SEARCH,9,0,0,2018-12-05,0,0,191,WA,,0,Financials,Google AdWords,0,0,Financials,7.11,118.46
0,SEARCH,14,0,0,2018-12-06,0,0,144,WA,,0,Financials,Google AdWords,0,0,Financials,11.07,184.6
0,SEARCH,8,0,0,2018-12-07,0,0,107,WA,2,0,Financials,Google AdWords,0,0,Financials,5.56,92.71
0,SEARCH,4,0,0,2018-12-08,0,0,122,WA,,0,Financials,Google AdWords,0,0,Financials,3.72,62.07
0,SEARCH,8,0,0,2018-12-09,0,0,99,WA,,0,Financials,Google AdWords,0,0,Financials,7.33,122.29
0,SEARCH,6,0,0,2018-12-10,0,0,139,WA,,0,Financials,Google AdWords,0,0,Financials,6.73,112.32
0,SEARCH,5,0,0,2018-12-11,0,0,111,WA,,0,Financials,Google AdWords,0,0,Financials,4.63,77.1
0,SEARCH,4,0,0,2018-12-12,0,0,126,WA,,0,Financials,Google AdWords,0,0,Financials,3.43,57.12
0,SEARCH,8,0,0,2018-12-13,0,0,146,WA,,0,Financials,Google AdWords,0,0,Financials,7.95,132.33
0,SEARCH,6,0,0,2018-12-14,0,0,112,WA,,0,Financials,Google AdWords,0,0,Financials,5.7,95.01
0,SEARCH,6,0,0,2018-12-15,0,0,65,WA,,0,Financials,Google AdWords,0,0,Financials,3.41,56.76
0,SEARCH,8,0,0,2018-12-16,0,0,105,WA,,0,Financials,Google AdWords,0,0,Financials,10.21,170.07
0,SEARCH,7,0,0,2018-12-17,0,0,106,WA,,0,Financials,Google AdWords,0,0,Financials,8.29,138.26
0,SEARCH,6,0,0,2018-12-18,0,0,107,WA,,0,Financials,Google AdWords,0,0,Financials,8.66,144.38
0,SEARCH,9,0,0,2018-12-19,0,0,100,WA,,0,Financials,Google AdWords,0,0,Financials,13.2,219.98
0,SEARCH,9,0,0,2018-12-20,0,0,111,WA,,0,Financials,Google AdWords,0,0,Financials,10.86,181.03
0,SEARCH,3,0,0,2018-12-21,0,0,63,WA,,0,Financials,Google AdWords,0,0,Financials,4.58,76.25
0,SEARCH,5,0,0,2018-12-22,0,0,42,WA,,0,Financials,Google AdWords,0,0,Financials,5.4,90.09
0,SEARCH,4,0,0,2018-12-23,0,0,55,WA,,0,Financials,Google AdWords,0,0,Financials,3.35,55.96
0,SEARCH,5,0,0,2018-12-24,0,0,102,WA,,0,Financials,Google AdWords,0,0,Financials,4.92,81.92
0,SEARCH,1,0,0,2018-12-25,0,0,76,WA,,0,Financials,Google AdWords,0,0,Financials,0.52,8.63
0,SEARCH,0,0,0,2018-12-26,0,0,100,WA,,0,Financials,Google AdWords,0,0,Financials,0,0
0,SEARCH,9,0,0,2018-12-27,0,0,112,WA,,0,Financials,Google AdWords,0,0,Financials,9.6,160.05
0,SEARCH,4,0,0,2018-12-28,0,0,78,WA,,0,Financials,Google AdWords,0,0,Financials,6.08,101.45
0,SEARCH,2,0,0,2018-12-29,0,0,90,WA,,0,Financials,Google AdWords,0,0,Financials,1.85,30.75
0,SEARCH,3,0,0,2018-12-30,0,0,80,WA,,0,Financials,Google AdWords,0,0,Financials,4.81,80.12
0,SEARCH,4,0,0,2018-12-31,0,0,79,WA,,0,Financials,Google AdWords,0,0,Financials,4.56,76.04
0,SEARCH,0,0,0,2018-12-01,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-02,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,333,0,0,2018-12-03,0,0,22417,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,14.11,235.24
0,SEARCH,0,0,0,2018-12-04,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-05,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-06,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-07,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-08,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-09,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-10,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-11,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-12,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-13,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-14,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-15,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-16,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-17,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-18,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-19,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-20,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-21,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-22,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-23,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-24,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-25,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-26,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-27,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-28,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-29,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-30,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-31,0,0,0,WA,,0,Medium Segment Campaign Accounting,Google AdWords,0,0,Medium Segment Campaign Accounting,0,0
0,SEARCH,0,0,0,2018-12-01,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-02,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-03,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-04,0,0,0,WA,3,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-05,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-06,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-07,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-08,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-09,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-10,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-11,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-12,0,0,0,WA,1,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-13,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-14,0,0,0,WA,1,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-15,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-16,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-17,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-18,0,0,0,WA,1,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-19,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-20,0,0,0,WA,5,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-21,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-22,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-23,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-24,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-25,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-26,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-27,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-28,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-29,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-30,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,0,0,0,2018-12-31,0,0,0,WA,,0,Payroll,Google AdWords,0,0,Payroll,0,0
0,SEARCH,53,0,0,2018-12-01,0,0,689,WA,,0,Payroll & People,Google AdWords,0,0,Payroll & People,23.93,398.89
0,SEARCH,53,0,0,2018-12-02,0,0,749,WA,,0,Payroll & People,Google AdWords,0,0,Payroll & People,24.59,409.67
0,SEARCH,65,0,0,2018-12-03,0,0,758,WA,7,0,Payroll & People,Google AdWords,0,0,Payroll & People,30.9,514.9
0,SEARCH,61,0,0,2018-12-04,0,0,907,WA,1,0,Payroll & People,Google AdWords,0,0,Payroll & People,29.06,484.15
0,SEARCH,56,0,0,2018-12-05,0,0,640,WA,1,0,Payroll & People,Google AdWords,0,0,Payroll & People,29.41,490.05
0,SEARCH,64,0,0,2018-12-06,0,0,690,WA,4,0,Payroll & People,Google AdWords,0,0,Payroll & People,29.92,498.57
0,SEARCH,49,0,0,2018-12-07,0,0,637,WA,11,0,Payroll & People,Google AdWords,0,0,Payroll & People,25.35,422.58
0,SEARCH,38,0,0,2018-12-08,0,0,658,WA,,0,Payroll & People,Google AdWords,0,0,Payroll & People,20.08,334.69
0,SEARCH,31,0,0,2018-12-09,0,0,716,WA,,0,Payroll & People,Google AdWords,0,0,Payroll & People,16.47,274.29
0,SEARCH,63,0,0,2018-12-10,0,0,801,WA,3,0,Payroll & People,Google AdWords,0,0,Payroll & People,31.35,522.56
0,SEARCH,75,0,0,2018-12-11,0,0,755,WA,2,0,Payroll & People,Google AdWords,0,0,Payroll & People,38.45,640.72
0,SEARCH,52,0,0,2018-12-12,0,0,750,WA,4,0,Payroll & People,Google AdWords,0,0,Payroll & People,27.96,465.79
0,SEARCH,56,0,0,2018-12-13,0,0,785,WA,4,0,Payroll & People,Google AdWords,0,0,Payroll & People,31.69,527.98
0,SEARCH,58,0,0,2018-12-14,0,0,690,WA,2,0,Payroll & People,Google AdWords,0,0,Payroll & People,30.14,502.2
0,SEARCH,42,0,0,2018-12-15,0,0,553,WA,1,0,Payroll & People,Google AdWords,0,0,Payroll & People,23.75,395.83
0,SEARCH,46,0,0,2018-12-16,0,0,782,WA,2,0,Payroll & People,Google AdWords,0,0,Payroll & People,23.47,391
0,SEARCH,71,0,1,2018-12-17,0,1,666,WA,13,0,Payroll & People,Google AdWords,0,0,Payroll & People,35.08,584.73
0,SEARCH,67,0,0,2018-12-18,0,0,790,WA,1,0,Payroll & People,Google AdWords,0,0,Payroll & People,34.71,578.69
0,SEARCH,69,0,0,2018-12-19,0,0,827,WA,,0,Payroll & People,Google AdWords,0,0,Payroll & People,31.4,523.7
0,SEARCH,81,0,0,2018-12-20,0,0,796,WA,8,0,Payroll & People,Google AdWords,0,0,Payroll & People,36.81,613.52
0,SEARCH,75,0,0,2018-12-21,0,0,574,WA,3,0,Payroll & People,Google AdWords,0,0,Payroll & People,34.25,570.73
0,SEARCH,43,0,0,2018-12-22,0,0,627,WA,,0,Payroll & People,Google AdWords,0,0,Payroll & People,21.08,351.36
0,SEARCH,38,0,0,2018-12-23,0,0,480,WA,,0,Payroll & People,Google AdWords,0,0,Payroll & People,18.47,307.71
0,SEARCH,59,0,0,2018-12-24,0,0,686,WA,5,0,Payroll & People,Google AdWords,0,0,Payroll & People,28.41,473.37
0,SEARCH,30,0,0,2018-12-25,0,0,445,WA,2,0,Payroll & People,Google AdWords,0,0,Payroll & People,17.83,297.15
0,SEARCH,45,0,0,2018-12-26,0,0,554,WA,1,0,Payroll & People,Google AdWords,0,0,Payroll & People,21.97,366.32
0,SEARCH,49,0,0,2018-12-27,0,0,679,WA,1,0,Payroll & People,Google AdWords,0,0,Payroll & People,29.41,490.2
0,SEARCH,47,0,0,2018-12-28,0,0,717,WA,1,0,Payroll & People,Google AdWords,0,0,Payroll & People,24.08,401.03
0,SEARCH,32,0,0,2018-12-29,0,0,542,WA,5,0,Payroll & People,Google AdWords,0,0,Payroll & People,18.14,302.3
0,SEARCH,25,0,0,2018-12-30,0,0,539,WA,,0,Payroll & People,Google AdWords,0,0,Payroll & People,15.4,256.69
0,SEARCH,43,0,0,2018-12-31,0,0,458,WA,,0,Payroll & People,Google AdWords,0,0,Payroll & People,22.38,373.17
0,SEARCH,450,0,0,2018-12-01,0,0,44057,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,57.87,964.4
0,SEARCH,472,0,0,2018-12-02,0,0,49248,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,59.85,997.46
0,SEARCH,492,0,0,2018-12-03,0,0,51144,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,64.29,1071.43
0,SEARCH,530,0,0,2018-12-04,0,0,59525,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,62.2,1036.78
0,SEARCH,487,0,0,2018-12-05,0,0,59162,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,64.96,1082.59
0,SEARCH,418,0,0,2018-12-06,0,0,46157,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,61.89,1031.46
0,SEARCH,453,0,0,2018-12-07,0,0,40292,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,60.04,1000.69
0,SEARCH,474,0,0,2018-12-08,0,0,41652,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,58.84,980.79
0,SEARCH,438,0,0,2018-12-09,0,0,37930,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,61.53,1025.51
0,SEARCH,551,0,0,2018-12-10,0,0,49957,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,64.4,1073.36
0,SEARCH,494,0,0,2018-12-11,0,0,47300,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,64.29,1071.45
0,SEARCH,525,0,0,2018-12-12,0,0,49464,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,60.97,1016.08
0,SEARCH,486,0,0,2018-12-13,0,0,44950,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,60.05,1000.86
0,SEARCH,481,0,0,2018-12-14,0,0,43739,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,57.18,952.91
0,SEARCH,449,0,0,2018-12-15,0,0,35976,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,55.88,931.32
0,SEARCH,432,0,0,2018-12-16,0,0,32740,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,55.21,920.24
0,SEARCH,461,0,0,2018-12-17,0,0,43797,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,60,1000.01
0,SEARCH,470,0,0,2018-12-18,0,0,45151,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,60.89,1014.75
0,SEARCH,467,0,0,2018-12-19,0,0,48201,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,59.41,990.07
0,SEARCH,452,0,0,2018-12-20,0,0,46084,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,57.71,961.94
0,SEARCH,410,0,0,2018-12-21,0,0,39600,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,54.38,906.39
0,SEARCH,390,0,0,2018-12-22,0,0,33870,WA,,0,Small Segment Campaign Payroll,Google AdWords,0,0,Small Segment Campaign Payroll,53.4,890.1
